,min_x,min_y,max_x,max_y
1702,149.8625,-39.3276,150.6625,-38.5276
1703,149.8625,-38.5276,150.6625,-37.7276
1704,149.8625,-37.7276,150.6625,-36.9276
1705,149.8625,-36.9276,150.6625,-36.1276
1706,149.8625,-36.1276,150.6625,-35.3276
1707,149.8625,-35.3276,150.6625,-34.5276
1708,149.8625,-34.5276,150.6625,-33.7276
1709,149.8625,-33.7276,150.6625,-32.9276
1710,149.8625,-32.9276,150.6625,-32.1276
1711,149.8625,-32.1276,150.6625,-31.3276
1712,149.8625,-31.3276,150.6625,-30.5276
1713,149.8625,-30.5276,150.6625,-29.7276
1714,149.8625,-29.7276,150.6625,-28.9276
1715,149.8625,-28.9276,150.6625,-28.1276
1716,149.8625,-28.1276,150.6625,-27.3276
1717,149.8625,-27.3276,150.6625,-26.5276
1718,149.8625,-26.5276,150.6625,-25.7276
1719,149.8625,-25.7276,150.6625,-24.9276
1720,149.8625,-24.9276,150.6625,-24.1276
1721,149.8625,-24.1276,150.6625,-23.3276
1722,149.8625,-23.3276,150.6625,-22.5276
1723,149.8625,-22.5276,150.6625,-21.7276
1724,149.8625,-21.7276,150.6625,-20.9276
1725,149.8625,-20.9276,150.6625,-20.1276
1726,149.8625,-20.1276,150.6625,-19.3276
1727,149.8625,-19.3276,150.6625,-18.5276
1728,149.8625,-18.5276,150.6625,-17.7276
1729,149.8625,-17.7276,150.6625,-16.9276
1730,149.8625,-16.9276,150.6625,-16.1276
1731,149.8625,-16.1276,150.6625,-15.3276
1732,149.8625,-15.3276,150.6625,-14.5276
1733,149.8625,-14.5276,150.6625,-13.7276
1734,149.8625,-13.7276,150.6625,-12.9276
1735,149.8625,-12.9276,150.6625,-12.1276
1736,149.8625,-12.1276,150.6625,-11.3276
1737,149.8625,-11.3276,150.6625,-10.5276
1738,149.8625,-10.5276,150.6625,-9.7276
1739,150.6625,-39.3276,151.4625,-38.5276
1740,150.6625,-38.5276,151.4625,-37.7276
1741,150.6625,-37.7276,151.4625,-36.9276
1742,150.6625,-36.9276,151.4625,-36.1276
1743,150.6625,-36.1276,151.4625,-35.3276
1744,150.6625,-35.3276,151.4625,-34.5276
1745,150.6625,-34.5276,151.4625,-33.7276
1746,150.6625,-33.7276,151.4625,-32.9276
1747,150.6625,-32.9276,151.4625,-32.1276
1748,150.6625,-32.1276,151.4625,-31.3276
1749,150.6625,-31.3276,151.4625,-30.5276
1750,150.6625,-30.5276,151.4625,-29.7276
1751,150.6625,-29.7276,151.4625,-28.9276
1752,150.6625,-28.9276,151.4625,-28.1276
1753,150.6625,-28.1276,151.4625,-27.3276
1754,150.6625,-27.3276,151.4625,-26.5276
1755,150.6625,-26.5276,151.4625,-25.7276
1756,150.6625,-25.7276,151.4625,-24.9276
1757,150.6625,-24.9276,151.4625,-24.1276
1758,150.6625,-24.1276,151.4625,-23.3276
1759,150.6625,-23.3276,151.4625,-22.5276
1760,150.6625,-22.5276,151.4625,-21.7276
1761,150.6625,-21.7276,151.4625,-20.9276
1762,150.6625,-20.9276,151.4625,-20.1276
1763,150.6625,-20.1276,151.4625,-19.3276
1764,150.6625,-19.3276,151.4625,-18.5276
1765,150.6625,-18.5276,151.4625,-17.7276
1766,150.6625,-17.7276,151.4625,-16.9276
1767,150.6625,-16.9276,151.4625,-16.1276
1768,150.6625,-16.1276,151.4625,-15.3276
1769,150.6625,-15.3276,151.4625,-14.5276
1770,150.6625,-14.5276,151.4625,-13.7276
1771,150.6625,-13.7276,151.4625,-12.9276
1772,150.6625,-12.9276,151.4625,-12.1276
1773,150.6625,-12.1276,151.4625,-11.3276
1774,150.6625,-11.3276,151.4625,-10.5276
1775,150.6625,-10.5276,151.4625,-9.7276
1776,151.4625,-39.3276,152.2625,-38.5276
1777,151.4625,-38.5276,152.2625,-37.7276
1778,151.4625,-37.7276,152.2625,-36.9276
1779,151.4625,-36.9276,152.2625,-36.1276
1780,151.4625,-36.1276,152.2625,-35.3276
1781,151.4625,-35.3276,152.2625,-34.5276
1782,151.4625,-34.5276,152.2625,-33.7276
1783,151.4625,-33.7276,152.2625,-32.9276
1784,151.4625,-32.9276,152.2625,-32.1276
1785,151.4625,-32.1276,152.2625,-31.3276
1786,151.4625,-31.3276,152.2625,-30.5276
1787,151.4625,-30.5276,152.2625,-29.7276
1788,151.4625,-29.7276,152.2625,-28.9276
1789,151.4625,-28.9276,152.2625,-28.1276
1790,151.4625,-28.1276,152.2625,-27.3276
1791,151.4625,-27.3276,152.2625,-26.5276
1792,151.4625,-26.5276,152.2625,-25.7276
1793,151.4625,-25.7276,152.2625,-24.9276
1794,151.4625,-24.9276,152.2625,-24.1276
1795,151.4625,-24.1276,152.2625,-23.3276
1796,151.4625,-23.3276,152.2625,-22.5276
1797,151.4625,-22.5276,152.2625,-21.7276
1798,151.4625,-21.7276,152.2625,-20.9276
1799,151.4625,-20.9276,152.2625,-20.1276
1800,151.4625,-20.1276,152.2625,-19.3276
1801,151.4625,-19.3276,152.2625,-18.5276
1802,151.4625,-18.5276,152.2625,-17.7276
1803,151.4625,-17.7276,152.2625,-16.9276
1804,151.4625,-16.9276,152.2625,-16.1276
1805,151.4625,-16.1276,152.2625,-15.3276
1806,151.4625,-15.3276,152.2625,-14.5276
1807,151.4625,-14.5276,152.2625,-13.7276
1808,151.4625,-13.7276,152.2625,-12.9276
1809,151.4625,-12.9276,152.2625,-12.1276
1810,151.4625,-12.1276,152.2625,-11.3276
1811,151.4625,-11.3276,152.2625,-10.5276
1812,151.4625,-10.5276,152.2625,-9.7276
1813,152.2625,-39.3276,153.0625,-38.5276
1814,152.2625,-38.5276,153.0625,-37.7276
1815,152.2625,-37.7276,153.0625,-36.9276
1816,152.2625,-36.9276,153.0625,-36.1276
1817,152.2625,-36.1276,153.0625,-35.3276
1818,152.2625,-35.3276,153.0625,-34.5276
1819,152.2625,-34.5276,153.0625,-33.7276
1820,152.2625,-33.7276,153.0625,-32.9276
1821,152.2625,-32.9276,153.0625,-32.1276
1822,152.2625,-32.1276,153.0625,-31.3276
1823,152.2625,-31.3276,153.0625,-30.5276
1824,152.2625,-30.5276,153.0625,-29.7276
1825,152.2625,-29.7276,153.0625,-28.9276
1826,152.2625,-28.9276,153.0625,-28.1276
1827,152.2625,-28.1276,153.0625,-27.3276
1828,152.2625,-27.3276,153.0625,-26.5276
1829,152.2625,-26.5276,153.0625,-25.7276
1830,152.2625,-25.7276,153.0625,-24.9276
1831,152.2625,-24.9276,153.0625,-24.1276
1832,152.2625,-24.1276,153.0625,-23.3276
1833,152.2625,-23.3276,153.0625,-22.5276
1834,152.2625,-22.5276,153.0625,-21.7276
1835,152.2625,-21.7276,153.0625,-20.9276
1836,152.2625,-20.9276,153.0625,-20.1276
1837,152.2625,-20.1276,153.0625,-19.3276
1838,152.2625,-19.3276,153.0625,-18.5276
1839,152.2625,-18.5276,153.0625,-17.7276
1840,152.2625,-17.7276,153.0625,-16.9276
1841,152.2625,-16.9276,153.0625,-16.1276
1842,152.2625,-16.1276,153.0625,-15.3276
1843,152.2625,-15.3276,153.0625,-14.5276
1844,152.2625,-14.5276,153.0625,-13.7276
1845,152.2625,-13.7276,153.0625,-12.9276
1846,152.2625,-12.9276,153.0625,-12.1276
1847,152.2625,-12.1276,153.0625,-11.3276
1848,152.2625,-11.3276,153.0625,-10.5276
1849,152.2625,-10.5276,153.0625,-9.7276
1850,153.0625,-39.3276,153.8625,-38.5276
1851,153.0625,-38.5276,153.8625,-37.7276
1852,153.0625,-37.7276,153.8625,-36.9276
1853,153.0625,-36.9276,153.8625,-36.1276
1854,153.0625,-36.1276,153.8625,-35.3276
1855,153.0625,-35.3276,153.8625,-34.5276
1856,153.0625,-34.5276,153.8625,-33.7276
1857,153.0625,-33.7276,153.8625,-32.9276
1858,153.0625,-32.9276,153.8625,-32.1276
1859,153.0625,-32.1276,153.8625,-31.3276
1860,153.0625,-31.3276,153.8625,-30.5276
1861,153.0625,-30.5276,153.8625,-29.7276
1862,153.0625,-29.7276,153.8625,-28.9276
1863,153.0625,-28.9276,153.8625,-28.1276
1864,153.0625,-28.1276,153.8625,-27.3276
1865,153.0625,-27.3276,153.8625,-26.5276
1866,153.0625,-26.5276,153.8625,-25.7276
1867,153.0625,-25.7276,153.8625,-24.9276
1868,153.0625,-24.9276,153.8625,-24.1276
1869,153.0625,-24.1276,153.8625,-23.3276
1870,153.0625,-23.3276,153.8625,-22.5276
1871,153.0625,-22.5276,153.8625,-21.7276
1872,153.0625,-21.7276,153.8625,-20.9276
1873,153.0625,-20.9276,153.8625,-20.1276
1874,153.0625,-20.1276,153.8625,-19.3276
1875,153.0625,-19.3276,153.8625,-18.5276
1876,153.0625,-18.5276,153.8625,-17.7276
1877,153.0625,-17.7276,153.8625,-16.9276
1878,153.0625,-16.9276,153.8625,-16.1276
1879,153.0625,-16.1276,153.8625,-15.3276
1880,153.0625,-15.3276,153.8625,-14.5276
1881,153.0625,-14.5276,153.8625,-13.7276
1882,153.0625,-13.7276,153.8625,-12.9276
1883,153.0625,-12.9276,153.8625,-12.1276
1884,153.0625,-12.1276,153.8625,-11.3276
1885,153.0625,-11.3276,153.8625,-10.5276
1886,153.0625,-10.5276,153.8625,-9.7276
1887,153.8625,-39.3276,154.6625,-38.5276
1888,153.8625,-38.5276,154.6625,-37.7276
1889,153.8625,-37.7276,154.6625,-36.9276
1890,153.8625,-36.9276,154.6625,-36.1276
1891,153.8625,-36.1276,154.6625,-35.3276
1892,153.8625,-35.3276,154.6625,-34.5276
1893,153.8625,-34.5276,154.6625,-33.7276
1894,153.8625,-33.7276,154.6625,-32.9276
1895,153.8625,-32.9276,154.6625,-32.1276
1896,153.8625,-32.1276,154.6625,-31.3276
1897,153.8625,-31.3276,154.6625,-30.5276
1898,153.8625,-30.5276,154.6625,-29.7276
1899,153.8625,-29.7276,154.6625,-28.9276
1900,153.8625,-28.9276,154.6625,-28.1276
1901,153.8625,-28.1276,154.6625,-27.3276
1902,153.8625,-27.3276,154.6625,-26.5276
1903,153.8625,-26.5276,154.6625,-25.7276
1904,153.8625,-25.7276,154.6625,-24.9276
1905,153.8625,-24.9276,154.6625,-24.1276
1906,153.8625,-24.1276,154.6625,-23.3276
1907,153.8625,-23.3276,154.6625,-22.5276
1908,153.8625,-22.5276,154.6625,-21.7276
1909,153.8625,-21.7276,154.6625,-20.9276
1910,153.8625,-20.9276,154.6625,-20.1276
1911,153.8625,-20.1276,154.6625,-19.3276
1912,153.8625,-19.3276,154.6625,-18.5276
1913,153.8625,-18.5276,154.6625,-17.7276
1914,153.8625,-17.7276,154.6625,-16.9276
1915,153.8625,-16.9276,154.6625,-16.1276
1916,153.8625,-16.1276,154.6625,-15.3276
1917,153.8625,-15.3276,154.6625,-14.5276
1918,153.8625,-14.5276,154.6625,-13.7276
1919,153.8625,-13.7276,154.6625,-12.9276
1920,153.8625,-12.9276,154.6625,-12.1276
1921,153.8625,-12.1276,154.6625,-11.3276
1922,153.8625,-11.3276,154.6625,-10.5276
1923,153.8625,-10.5276,154.6625,-9.7276
